,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
37259,2023,BS,,2.0,2002.0,BEV,,1
37260,2023,BS,,2.0,2001.0,BEV,,1
37261,2023,BS,,2.0,1998.0,BEV,,1
37262,2023,B,,2.0,2022.0,BEV,,1
37263,2023,B,,2.0,2017.0,BEV,,1
37264,2023,B,,2.0,2015.0,BEV,,1
37265,2023,B,,2.0,2014.0,BEV,,1
37266,2023,B,,2.0,2013.0,BEV,,1
37267,2023,B,,2.0,2008.0,BEV,,1
37268,2023,B,,2.0,2004.0,BEV,,1
37269,2023,B,,2.0,2003.0,BEV,,1
37270,2023,B,,2.0,2002.0,BEV,,1
37271,2023,B,,2.0,1999.0,BEV,,1
37272,2023,B,,2.0,1999.0,BEV,,1
37273,2023,B,,2.0,1997.0,BEV,,1
37969,2022,T7,8,2.0,2023.0,BEV,,1
37970,2022,T7,8,2.0,2015.0,BEV,,1
37971,2022,T7,8,2.0,2011.0,BEV,,1
37972,2022,T7,8,2.0,2009.0,BEV,,1
37973,2022,T7,8,2.0,2005.0,BEV,,1
37974,2022,T7,8,2.0,1996.0,BEV,,1
37975,2022,T6,,2.0,,BEV,,1
37976,2022,T6,,2.0,2020.0,BEV,,1
37977,2022,T6,,2.0,2019.0,BEV,,1
37978,2022,T6,,2.0,2018.0,BEV,,1
37979,2022,T6,6,2.0,2018.0,BEV,,1
37980,2022,T6,,2.0,2017.0,BEV,,1
37981,2022,T6,6,2.0,2015.0,BEV,,1
37982,2022,T6,,2.0,2014.0,BEV,,1
37983,2022,T6,,2.0,2012.0,BEV,,1
37984,2022,T6,,2.0,2004.0,BEV,,1
37985,2022,T6,,2.0,1987.0,BEV,,1
37986,2022,T6,,2.0,1979.0,BEV,,1
37987,2022,T6,,2.0,1978.0,BEV,,1
37988,2022,T5,3,2.0,2020.0,BEV,,1
37989,2022,T5,3,2.0,2018.0,BEV,,1
37990,2022,T5,3,2.0,2016.0,BEV,,1
37991,2022,T5,3,2.0,2015.0,BEV,,1
37992,2022,T5,3,2.0,2006.0,BEV,,1
37993,2022,T5,3,2.0,2001.0,BEV,,1
37994,2022,T5,3,2.0,1999.0,BEV,,1
37995,2022,T4,,2.0,2011.0,BEV,,1
37996,2022,T4,,2.0,2006.0,BEV,,1
37997,2022,T4,,2.0,2004.0,BEV,,1
37998,2022,T4,,2.0,1999.0,BEV,,1
37999,2022,T4,,2.0,1990.0,BEV,,1
38000,2022,T4,,2.0,1989.0,BEV,,1
38001,2022,T4,,2.0,1989.0,BEV,,1
38002,2022,T4,,2.0,1989.0,BEV,,1
38003,2022,T4,,2.0,1987.0,BEV,,1
38004,2022,T4,,2.0,1985.0,BEV,,1
38005,2022,T4,,2.0,1985.0,BEV,,1
38006,2022,T4,,2.0,1983.0,BEV,,1
38007,2022,T4,,2.0,1978.0,BEV,,1
38008,2022,T3,,2.0,,BEV,,1
38009,2022,T3,,2.0,2024.0,BEV,,1
38010,2022,T3,,2.0,2021.0,BEV,,1
38011,2022,T3,,2.0,2021.0,BEV,51 to 100 miles,1
38012,2022,T3,,2.0,2019.0,BEV,,1
38013,2022,T3,,2.0,2014.0,BEV,,1
38014,2022,T3,,2.0,2013.0,BEV,,1
38015,2022,T3,,2.0,2013.0,BEV,,1
38016,2022,T3,,2.0,2012.0,BEV,,1
38017,2022,T3,,2.0,2011.0,BEV,,1
38018,2022,T3,,2.0,2005.0,BEV,,1
38019,2022,T3,,2.0,2004.0,BEV,,1
38020,2022,T3,,2.0,2003.0,BEV,,1
38021,2022,T3,,2.0,2001.0,BEV,,1
38022,2022,T3,,2.0,1998.0,BEV,,1
38023,2022,T3,,2.0,1996.0,BEV,,1
38024,2022,T3,,2.0,1990.0,BEV,,1
38025,2022,T3,,2.0,1986.0,BEV,,1
38026,2022,T2,,2.0,,BEV,,1
38027,2022,T2,,2.0,2022.0,BEV,,1
38028,2022,T2,,2.0,2021.0,BEV,,1
38029,2022,T2,,2.0,2020.0,BEV,,1
38030,2022,T2,1,2.0,2017.0,BEV,,1
38031,2022,T2,,2.0,2016.0,BEV,,1
38032,2022,T2,1,2.0,2016.0,BEV,,1
38033,2022,T2,,2.0,2013.0,BEV,,1
38034,2022,T2,,2.0,2013.0,BEV,,1
38035,2022,T2,,2.0,2005.0,BEV,,1
38036,2022,T2,1,2.0,2004.0,BEV,,1
38037,2022,T2,1,2.0,2003.0,BEV,,1
38038,2022,T2,1,2.0,2003.0,BEV,,1
38039,2022,T2,1,2.0,2002.0,BEV,,1
38040,2022,T2,1,2.0,2000.0,BEV,,1
38041,2022,T2,,2.0,1998.0,BEV,,1
38042,2022,T2,,2.0,1978.0,BEV,,1
38043,2022,T2,,2.0,1978.0,BEV,,1
38044,2022,T1,,2.0,2021.0,BEV,,1
38045,2022,T1,,2.0,2015.0,BEV,,1
38046,2022,T1,,2.0,2013.0,BEV,,1
38047,2022,T1,,2.0,2012.0,BEV,,1
38048,2022,T1,,2.0,2012.0,BEV,,1
38049,2022,T1,,2.0,2010.0,BEV,,1
38050,2022,T1,,2.0,2010.0,BEV,,1
38051,2022,T1,,2.0,2009.0,BEV,,1
38052,2022,T1,,2.0,2008.0,BEV,,1
38053,2022,T1,1,2.0,2007.0,BEV,,1
38054,2022,T1,,2.0,2006.0,BEV,,1
38055,2022,T1,,2.0,2005.0,BEV,,1
38056,2022,T1,,2.0,2004.0,BEV,,1
38057,2022,T1,,2.0,2004.0,BEV,,1
38058,2022,T1,,2.0,2003.0,BEV,,1
38059,2022,T1,,2.0,2002.0,BEV,,1
38060,2022,T1,1,2.0,2002.0,BEV,,1
38061,2022,T1,,2.0,2000.0,BEV,,1
38062,2022,T1,,2.0,2000.0,BEV,,1
38063,2022,T1,,2.0,1999.0,BEV,,1
38064,2022,T1,,2.0,1998.0,BEV,,1
38065,2022,T1,,2.0,1996.0,BEV,,1
38066,2022,T1,,2.0,1994.0,BEV,,1
38067,2022,T1,,2.0,1992.0,BEV,,1
38068,2022,T1,,2.0,1991.0,BEV,,1
38069,2022,T1,,2.0,1990.0,BEV,,1
38070,2022,T1,,2.0,1989.0,BEV,,1
38071,2022,T1,,2.0,1989.0,BEV,,1
38072,2022,T1,,2.0,1987.0,BEV,,1
38073,2022,T1,,2.0,1985.0,BEV,,1
38074,2022,T1,,2.0,1984.0,BEV,,1
38075,2022,T1,,2.0,1981.0,BEV,,1
38076,2022,T1,,2.0,1979.0,BEV,,1
38077,2022,T1,,2.0,1978.0,BEV,,1
38078,2022,P,,2.0,2024.0,BEV,,1
38079,2022,P,,2.0,2024.0,BEV,>150 miles,1
38080,2022,P,,2.0,2023.0,BEV,,1
38081,2022,P,,2.0,2002.0,BEV,,1
38082,2022,P,,2.0,2000.0,BEV,,1
38083,2022,P,,2.0,1997.0,BEV,,1
38084,2022,P,,2.0,1997.0,BEV,,1
38085,2022,P,,2.0,1996.0,BEV,,1
38086,2022,P,,2.0,1996.0,BEV,,1
38087,2022,P,,2.0,1996.0,BEV,,1
38088,2022,P,,2.0,1995.0,BEV,,1
38089,2022,P,,2.0,1994.0,BEV,,1
38090,2022,P,,2.0,1994.0,BEV,,1
38091,2022,P,,2.0,1994.0,BEV,,1
38092,2022,P,,2.0,1994.0,BEV,,1
38093,2022,P,,2.0,1991.0,BEV,,1
38094,2022,P,,2.0,1989.0,BEV,,1
38095,2022,P,,2.0,1987.0,BEV,,1
38096,2022,P,,2.0,1987.0,BEV,,1
38097,2022,P,,2.0,1984.0,BEV,,1
38098,2022,P,,2.0,1983.0,BEV,,1
38099,2022,P,,2.0,1982.0,BEV,,1
38100,2022,P,,2.0,1982.0,BEV,,1
38101,2022,P,,2.0,1981.0,BEV,,1
38102,2022,P,,2.0,1980.0,BEV,,1
38103,2022,P,,2.0,1979.0,BEV,,1
38104,2022,MH,,2.0,2015.0,BEV,,1
38105,2022,MC,,2.0,,BEV,,1
38106,2022,MC,,2.0,2024.0,BEV,,1
38107,2022,MC,,2.0,2014.0,BEV,,1
38108,2022,MC,,2.0,2011.0,BEV,,1
38109,2022,MC,,2.0,2010.0,BEV,,1
38110,2022,MC,,2.0,2010.0,BEV,,1
38111,2022,MC,,2.0,2009.0,BEV,,1
38112,2022,MC,,2.0,2009.0,BEV,,1
38113,2022,MC,,2.0,2008.0,BEV,,1
38114,2022,MC,,2.0,2007.0,BEV,,1
38115,2022,MC,,2.0,2006.0,BEV,,1
38116,2022,MC,,2.0,2005.0,BEV,,1
38117,2022,MC,,2.0,2005.0,BEV,,1
38118,2022,MC,,2.0,2004.0,BEV,,1
38119,2022,MC,,2.0,2003.0,BEV,,1
38120,2022,MC,,2.0,2002.0,BEV,,1
38121,2022,MC,,2.0,1999.0,BEV,,1
38122,2022,MC,,2.0,1998.0,BEV,,1
38123,2022,MC,,2.0,1997.0,BEV,,1
38124,2022,MC,,2.0,1996.0,BEV,,1
38125,2022,MC,,2.0,1991.0,BEV,,1
38126,2022,MC,,2.0,1987.0,BEV,,1
38127,2022,MC,,2.0,1986.0,BEV,,1
38128,2022,MC,,2.0,1982.0,BEV,,1
38129,2022,MC,,2.0,1979.0,BEV,,1
38130,2022,MC,,2.0,1978.0,BEV,,1
38131,2022,BT,,2.0,2007.0,BEV,,1
38132,2022,BT,,2.0,2003.0,BEV,,1
38133,2022,BT,,2.0,2001.0,BEV,,1
38134,2022,BT,,2.0,2000.0,BEV,,1
38135,2022,BT,,2.0,1978.0,BEV,,1
38136,2022,BS,,2.0,2023.0,BEV,,1
38137,2022,BS,,2.0,2022.0,BEV,,1
38138,2022,BS,,2.0,2021.0,BEV,,1
38139,2022,BS,,2.0,2002.0,BEV,,1
38140,2022,BS,,2.0,2002.0,BEV,,1
38141,2022,BS,,2.0,2001.0,BEV,,1
38142,2022,BS,,2.0,1998.0,BEV,,1
38143,2022,B,,2.0,2015.0,BEV,,1
38144,2022,B,,2.0,2014.0,BEV,,1
38145,2022,B,,2.0,2013.0,BEV,,1
38146,2022,B,,2.0,2012.0,BEV,,1
38147,2022,B,,2.0,2008.0,BEV,,1
38148,2022,B,,2.0,2006.0,BEV,,1
38149,2022,B,,2.0,2005.0,BEV,,1
38150,2022,B,,2.0,2004.0,BEV,,1
38151,2022,B,,2.0,2003.0,BEV,,1
38152,2022,B,,2.0,2002.0,BEV,,1
38153,2022,B,,2.0,1999.0,BEV,,1
38154,2022,B,,2.0,1998.0,BEV,,1
38155,2022,B,,2.0,1997.0,BEV,,1
38831,2021,T7,8,2.0,2021.0,BEV,,1
38832,2021,T7,8,2.0,2011.0,BEV,,1
38833,2021,T7,8,2.0,2009.0,BEV,,1
38834,2021,T7,8,2.0,2005.0,BEV,,1
38835,2021,T7,8,2.0,1996.0,BEV,,1
38836,2021,T6,,2.0,,BEV,,1
38837,2021,T6,,2.0,2020.0,BEV,,1
38838,2021,T6,,2.0,2019.0,BEV,,1
38839,2021,T6,,2.0,2018.0,BEV,,1
38840,2021,T6,,2.0,2017.0,BEV,,1
38841,2021,T6,,2.0,2013.0,BEV,,1
38842,2021,T6,,2.0,2004.0,BEV,,1
38843,2021,T6,,2.0,1987.0,BEV,,1
38844,2021,T6,,2.0,1984.0,BEV,,1
38845,2021,T6,,2.0,1979.0,BEV,,1
38846,2021,T6,,2.0,1977.0,BEV,,1
38847,2021,T5,3,2.0,2020.0,BEV,,1
38848,2021,T5,3,2.0,2018.0,BEV,,1
38849,2021,T5,3,2.0,2016.0,BEV,,1
38850,2021,T5,3,2.0,2006.0,BEV,,1
38851,2021,T5,3,2.0,2001.0,BEV,,1
38852,2021,T5,3,2.0,1999.0,BEV,,1
38853,2021,T4,,2.0,2022.0,BEV,,1
38854,2021,T4,2,2.0,2022.0,BEV,,1
38855,2021,T4,2,2.0,2020.0,BEV,,1
38856,2021,T4,2,2.0,2019.0,BEV,,1
38857,2021,T4,,2.0,2011.0,BEV,,1
38858,2021,T4,,2.0,2008.0,BEV,,1
38859,2021,T4,,2.0,2006.0,BEV,,1
38860,2021,T4,,2.0,2004.0,BEV,,1
38861,2021,T4,,2.0,2001.0,BEV,,1
38862,2021,T4,,2.0,1999.0,BEV,,1
38863,2021,T4,,2.0,1994.0,BEV,,1
38864,2021,T4,,2.0,1994.0,BEV,,1
38865,2021,T4,,2.0,1990.0,BEV,,1
38866,2021,T4,,2.0,1989.0,BEV,,1
38867,2021,T4,,2.0,1989.0,BEV,,1
38868,2021,T4,,2.0,1989.0,BEV,,1
38869,2021,T4,,2.0,1987.0,BEV,,1
38870,2021,T4,,2.0,1985.0,BEV,,1
38871,2021,T4,,2.0,1985.0,BEV,,1
38872,2021,T4,,2.0,1983.0,BEV,,1
38873,2021,T4,,2.0,1978.0,BEV,,1
38874,2021,T4,,2.0,1977.0,BEV,,1
38875,2021,T3,,2.0,,BEV,,1
38876,2021,T3,2,2.0,2022.0,BEV,,1
38877,2021,T3,,2.0,2021.0,BEV,51 to 100 miles,1
38878,2021,T3,2,2.0,2020.0,BEV,,1
38879,2021,T3,2,2.0,2020.0,BEV,,1
38880,2021,T3,2,2.0,2019.0,BEV,,1
38881,2021,T3,2,2.0,2019.0,BEV,,1
38882,2021,T3,2,2.0,2018.0,BEV,,1
38883,2021,T3,,2.0,2012.0,BEV,,1
38884,2021,T3,,2.0,2005.0,BEV,,1
38885,2021,T3,,2.0,2004.0,BEV,,1
38886,2021,T3,,2.0,2003.0,BEV,,1
38887,2021,T3,,2.0,2001.0,BEV,,1
38888,2021,T3,,2.0,1998.0,BEV,,1
38889,2021,T3,,2.0,1996.0,BEV,,1
38890,2021,T3,,2.0,1990.0,BEV,,1
38891,2021,T3,,2.0,1986.0,BEV,,1
38892,2021,T2,,2.0,,BEV,,1
38893,2021,T2,,2.0,2022.0,BEV,,1
38894,2021,T2,1,2.0,2021.0,BEV,,1
38895,2021,T2,1,2.0,2021.0,BEV,,1
38896,2021,T2,1,2.0,2019.0,BEV,,1
38897,2021,T2,1,2.0,2017.0,BEV,,1
38898,2021,T2,,2.0,2016.0,BEV,,1
38899,2021,T2,1,2.0,2016.0,BEV,,1
38900,2021,T2,1,2.0,2016.0,BEV,,1
38901,2021,T2,,2.0,2014.0,BEV,,1
38902,2021,T2,,2.0,2013.0,BEV,,1
38903,2021,T2,,2.0,2012.0,BEV,,1
38904,2021,T2,1,2.0,2010.0,BEV,,1
38905,2021,T2,,2.0,2009.0,BEV,,1
38906,2021,T2,1,2.0,2006.0,BEV,,1
38907,2021,T2,,2.0,2005.0,BEV,,1
38908,2021,T2,1,2.0,2004.0,BEV,,1
38909,2021,T2,1,2.0,2003.0,BEV,,1
38910,2021,T2,1,2.0,2003.0,BEV,,1
38911,2021,T2,1,2.0,2002.0,BEV,,1
38912,2021,T2,1,2.0,2000.0,BEV,,1
38913,2021,T2,,2.0,1998.0,BEV,,1
38914,2021,T2,,2.0,1977.0,BEV,,1
38915,2021,T2,,2.0,1977.0,BEV,,1
38916,2021,T2,,2.0,1977.0,BEV,,1
38917,2021,T1,,2.0,2021.0,BEV,,1
38918,2021,T1,,2.0,2017.0,BEV,,1
38919,2021,T1,,2.0,2012.0,BEV,,1
38920,2021,T1,,2.0,2010.0,BEV,,1
38921,2021,T1,,2.0,2009.0,BEV,,1
38922,2021,T1,1,2.0,2007.0,BEV,,1
38923,2021,T1,1,2.0,2007.0,BEV,,1
38924,2021,T1,,2.0,2006.0,BEV,,1
38925,2021,T1,1,2.0,2006.0,BEV,,1
38926,2021,T1,,2.0,2004.0,BEV,,1
38927,2021,T1,,2.0,2004.0,BEV,,1
38928,2021,T1,,2.0,2002.0,BEV,,1
38929,2021,T1,1,2.0,2002.0,BEV,,1
38930,2021,T1,,2.0,2000.0,BEV,,1
38931,2021,T1,,2.0,2000.0,BEV,,1
38932,2021,T1,,2.0,1999.0,BEV,,1
38933,2021,T1,,2.0,1998.0,BEV,,1
38934,2021,T1,,2.0,1996.0,BEV,,1
38935,2021,T1,,2.0,1994.0,BEV,,1
38936,2021,T1,,2.0,1992.0,BEV,,1
38937,2021,T1,,2.0,1991.0,BEV,,1
38938,2021,T1,,2.0,1990.0,BEV,,1
38939,2021,T1,,2.0,1989.0,BEV,,1
38940,2021,T1,,2.0,1989.0,BEV,,1
38941,2021,T1,,2.0,1988.0,BEV,,1
38942,2021,T1,,2.0,1987.0,BEV,,1
38943,2021,T1,,2.0,1985.0,BEV,,1
38944,2021,T1,,2.0,1984.0,BEV,,1
38945,2021,T1,,2.0,1981.0,BEV,,1
38946,2021,T1,,2.0,1979.0,BEV,,1
38947,2021,T1,,2.0,1977.0,BEV,,1
38948,2021,P,,2.0,2023.0,BEV,,1
38949,2021,P,,2.0,2002.0,BEV,,1
38950,2021,P,,2.0,2001.0,BEV,,1
38951,2021,P,,2.0,1999.0,BEV,,1
38952,2021,P,,2.0,1998.0,BEV,,1
38953,2021,P,,2.0,1997.0,BEV,,1
38954,2021,P,,2.0,1997.0,BEV,,1
38955,2021,P,,2.0,1997.0,BEV,,1
38956,2021,P,,2.0,1996.0,BEV,,1
38957,2021,P,,2.0,1996.0,BEV,,1
38958,2021,P,,2.0,1993.0,BEV,,1
38959,2021,P,,2.0,1992.0,BEV,,1
38960,2021,P,,2.0,1992.0,BEV,,1
38961,2021,P,,2.0,1992.0,BEV,,1
38962,2021,P,,2.0,1991.0,BEV,,1
38963,2021,P,,2.0,1990.0,BEV,,1
38964,2021,P,,2.0,1989.0,BEV,,1
38965,2021,P,,2.0,1987.0,BEV,,1
38966,2021,P,,2.0,1987.0,BEV,,1
38967,2021,P,,2.0,1986.0,BEV,,1
38968,2021,P,,2.0,1984.0,BEV,,1
38969,2021,P,,2.0,1983.0,BEV,,1
38970,2021,P,,2.0,1982.0,BEV,,1
38971,2021,P,,2.0,1982.0,BEV,,1
38972,2021,P,,2.0,1980.0,BEV,,1
38973,2021,P,,2.0,1980.0,BEV,,1
38974,2021,P,,2.0,1979.0,BEV,,1
38975,2021,P,,2.0,1978.0,BEV,,1
38976,2021,P,,2.0,1977.0,BEV,,1
38977,2021,MH,,2.0,2015.0,BEV,,1
38978,2021,MH,,2.0,2015.0,BEV,,1
38979,2021,MC,,2.0,2010.0,BEV,,1
38980,2021,MC,,2.0,2010.0,BEV,,1
38981,2021,MC,,2.0,2009.0,BEV,,1
38982,2021,MC,,2.0,2008.0,BEV,,1
38983,2021,MC,,2.0,2007.0,BEV,,1
38984,2021,MC,,2.0,2007.0,BEV,,1
38985,2021,MC,,2.0,2006.0,BEV,,1
38986,2021,MC,,2.0,2004.0,BEV,,1
38987,2021,MC,,2.0,2003.0,BEV,,1
38988,2021,MC,,2.0,2003.0,BEV,,1
38989,2021,MC,,2.0,2002.0,BEV,,1
38990,2021,MC,,2.0,2002.0,BEV,,1
38991,2021,MC,,2.0,2001.0,BEV,,1
38992,2021,MC,,2.0,2000.0,BEV,,1
38993,2021,MC,,2.0,1999.0,BEV,,1
38994,2021,MC,,2.0,1998.0,BEV,,1
38995,2021,MC,,2.0,1997.0,BEV,,1
38996,2021,MC,,2.0,1997.0,BEV,,1
38997,2021,MC,,2.0,1996.0,BEV,,1
38998,2021,MC,,2.0,1994.0,BEV,,1
38999,2021,MC,,2.0,1992.0,BEV,,1
39000,2021,MC,,2.0,1991.0,BEV,,1
39001,2021,MC,,2.0,1987.0,BEV,,1
39002,2021,MC,,2.0,1986.0,BEV,,1
39003,2021,MC,,2.0,1982.0,BEV,,1
39004,2021,MC,,2.0,1979.0,BEV,,1
39005,2021,MC,,2.0,1978.0,BEV,,1
39006,2021,MC,,2.0,1978.0,BEV,,1
39007,2021,BT,,2.0,2008.0,BEV,,1
39008,2021,BT,,2.0,2007.0,BEV,,1
39009,2021,BT,,2.0,2001.0,BEV,,1
39010,2021,BT,,2.0,2000.0,BEV,,1
39011,2021,BT,,2.0,1977.0,BEV,,1
39012,2021,BS,,2.0,2002.0,BEV,,1
39013,2021,BS,,2.0,2002.0,BEV,,1
39014,2021,BS,,2.0,2001.0,BEV,,1
39015,2021,BS,,2.0,1999.0,BEV,,1
39016,2021,BS,,2.0,1998.0,BEV,,1
39017,2021,B,,2.0,2015.0,BEV,,1
39018,2021,B,,2.0,2014.0,BEV,,1
39019,2021,B,,2.0,2013.0,BEV,,1
39020,2021,B,,2.0,2012.0,BEV,,1
39021,2021,B,,2.0,2008.0,BEV,,1
39022,2021,B,,2.0,2005.0,BEV,,1
39023,2021,B,,2.0,2004.0,BEV,,1
39024,2021,B,,2.0,2002.0,BEV,,1
39025,2021,B,,2.0,1999.0,BEV,,1
39026,2021,B,,2.0,1998.0,BEV,,1
39027,2021,B,,2.0,1997.0,BEV,,1
39666,2020,T7,8,2.0,2005.0,BEV,,1
39667,2020,T6,,2.0,,BEV,,1
39668,2020,T6,,2.0,,BEV,,1
39669,2020,T6,,2.0,2019.0,BEV,,1
39670,2020,T6,,2.0,2018.0,BEV,,1
39671,2020,T6,,2.0,2013.0,BEV,,1
39672,2020,T6,,2.0,2004.0,BEV,,1
39673,2020,T6,,2.0,1987.0,BEV,,1
39674,2020,T6,,2.0,1976.0,BEV,,1
39675,2020,T5,3,2.0,,BEV,,1
39676,2020,T5,3,2.0,2020.0,BEV,,1
39677,2020,T5,3,2.0,2018.0,BEV,,1
39678,2020,T5,3,2.0,2016.0,BEV,,1
39679,2020,T5,3,2.0,2006.0,BEV,,1
39680,2020,T5,3,2.0,2001.0,BEV,,1
39681,2020,T5,3,2.0,1997.0,BEV,,1
39682,2020,T4,,2.0,,BEV,,1
39683,2020,T4,2,2.0,2021.0,BEV,,1
39684,2020,T4,2,2.0,2020.0,BEV,,1
39685,2020,T4,2,2.0,2019.0,BEV,,1
39686,2020,T4,,2.0,2011.0,BEV,,1
39687,2020,T4,,2.0,2008.0,BEV,,1
39688,2020,T4,,2.0,1999.0,BEV,,1
39689,2020,T4,,2.0,1998.0,BEV,,1
39690,2020,T4,,2.0,1994.0,BEV,,1
39691,2020,T4,,2.0,1994.0,BEV,,1
39692,2020,T4,,2.0,1989.0,BEV,,1
39693,2020,T4,,2.0,1989.0,BEV,,1
39694,2020,T4,,2.0,1989.0,BEV,,1
39695,2020,T4,,2.0,1987.0,BEV,,1
39696,2020,T4,,2.0,1976.0,BEV,,1
39697,2020,T3,,2.0,,BEV,,1
39698,2020,T3,,2.0,2021.0,BEV,51 to 100 miles,1
39699,2020,T3,2,2.0,2020.0,BEV,,1
39700,2020,T3,2,2.0,2020.0,BEV,,1
39701,2020,T3,2,2.0,2018.0,BEV,,1
39702,2020,T3,2,2.0,2018.0,BEV,,1
39703,2020,T3,,2.0,2013.0,BEV,,1
39704,2020,T3,,2.0,2012.0,BEV,,1
39705,2020,T3,2,2.0,2012.0,BEV,,1
39706,2020,T3,,2.0,2011.0,BEV,,1
39707,2020,T3,,2.0,2005.0,BEV,,1
39708,2020,T3,,2.0,2004.0,BEV,,1
39709,2020,T3,,2.0,2003.0,BEV,,1
39710,2020,T3,,2.0,1998.0,BEV,,1
39711,2020,T3,,2.0,1996.0,BEV,,1
39712,2020,T3,,2.0,1990.0,BEV,,1
39713,2020,T3,,2.0,1986.0,BEV,,1
39714,2020,T2,,2.0,,BEV,,1
39715,2020,T2,1,2.0,2021.0,BEV,,1
39716,2020,T2,,2.0,2020.0,BEV,,1
39717,2020,T2,1,2.0,2018.0,BEV,101 to 150 miles,1
39718,2020,T2,,2.0,2017.0,BEV,,1
39719,2020,T2,1,2.0,2017.0,BEV,51 to 100 miles,1
39720,2020,T2,,2.0,2016.0,BEV,,1
39721,2020,T2,,2.0,2013.0,BEV,,1
39722,2020,T2,1,2.0,2010.0,BEV,,1
39723,2020,T2,1,2.0,2006.0,BEV,,1
39724,2020,T2,,2.0,2005.0,BEV,,1
39725,2020,T2,1,2.0,2005.0,BEV,,1
39726,2020,T2,1,2.0,2003.0,BEV,,1
39727,2020,T2,1,2.0,2003.0,BEV,,1
39728,2020,T2,1,2.0,2002.0,BEV,,1
39729,2020,T2,1,2.0,2000.0,BEV,,1
39730,2020,T2,,2.0,1998.0,BEV,,1
39731,2020,T2,,2.0,1988.0,BEV,,1
39732,2020,T1,,2.0,2017.0,BEV,,1
39733,2020,T1,,2.0,2014.0,BEV,,1
39734,2020,T1,,2.0,2012.0,BEV,,1
39735,2020,T1,,2.0,2010.0,BEV,,1
39736,2020,T1,,2.0,2009.0,BEV,,1
39737,2020,T1,,2.0,2009.0,BEV,,1
39738,2020,T1,,2.0,2008.0,BEV,,1
39739,2020,T1,,2.0,2008.0,BEV,,1
39740,2020,T1,,2.0,2007.0,BEV,,1
39741,2020,T1,1,2.0,2007.0,BEV,,1
39742,2020,T1,,2.0,2005.0,BEV,,1
39743,2020,T1,,2.0,2004.0,BEV,,1
39744,2020,T1,,2.0,2004.0,BEV,,1
39745,2020,T1,,2.0,2003.0,BEV,,1
39746,2020,T1,,2.0,2002.0,BEV,,1
39747,2020,T1,1,2.0,2002.0,BEV,,1
39748,2020,T1,,2.0,2000.0,BEV,,1
39749,2020,T1,,2.0,2000.0,BEV,,1
39750,2020,T1,,2.0,1999.0,BEV,,1
39751,2020,T1,,2.0,1996.0,BEV,,1
39752,2020,T1,,2.0,1994.0,BEV,,1
39753,2020,T1,,2.0,1992.0,BEV,,1
39754,2020,T1,,2.0,1990.0,BEV,,1
39755,2020,T1,,2.0,1990.0,BEV,,1
39756,2020,T1,,2.0,1988.0,BEV,,1
39757,2020,T1,,2.0,1987.0,BEV,,1
39758,2020,T1,,2.0,1987.0,BEV,,1
39759,2020,T1,,2.0,1976.0,BEV,,1
39760,2020,P,,2.0,2022.0,BEV,,1
39761,2020,P,,2.0,2022.0,BEV,,1
39762,2020,P,,2.0,2002.0,BEV,,1
39763,2020,P,,2.0,1999.0,BEV,,1
39764,2020,P,,2.0,1998.0,BEV,,1
39765,2020,P,,2.0,1997.0,BEV,,1
39766,2020,P,,2.0,1997.0,BEV,,1
39767,2020,P,,2.0,1996.0,BEV,,1
39768,2020,P,,2.0,1995.0,BEV,,1
39769,2020,P,,2.0,1995.0,BEV,,1
39770,2020,P,,2.0,1994.0,BEV,,1
39771,2020,P,,2.0,1994.0,BEV,,1
39772,2020,P,,2.0,1993.0,BEV,,1
39773,2020,P,,2.0,1992.0,BEV,,1
39774,2020,P,,2.0,1990.0,BEV,,1
39775,2020,P,,2.0,1989.0,BEV,,1
39776,2020,P,,2.0,1988.0,BEV,,1
39777,2020,P,,2.0,1987.0,BEV,,1
39778,2020,P,,2.0,1987.0,BEV,,1
39779,2020,P,,2.0,1986.0,BEV,,1
39780,2020,P,,2.0,1985.0,BEV,,1
39781,2020,P,,2.0,1985.0,BEV,,1
39782,2020,P,,2.0,1985.0,BEV,,1
39783,2020,P,,2.0,1984.0,BEV,,1
39784,2020,MH,,2.0,2015.0,BEV,,1
39785,2020,MC,,2.0,,BEV,,1
39786,2020,MC,,2.0,2010.0,BEV,,1
39787,2020,MC,,2.0,2010.0,BEV,,1
39788,2020,MC,,2.0,2009.0,BEV,,1
39789,2020,MC,,2.0,2009.0,BEV,,1
39790,2020,MC,,2.0,2008.0,BEV,,1
39791,2020,MC,,2.0,2007.0,BEV,,1
39792,2020,MC,,2.0,2006.0,BEV,,1
39793,2020,MC,,2.0,2003.0,BEV,,1
39794,2020,MC,,2.0,2002.0,BEV,,1
39795,2020,MC,,2.0,2000.0,BEV,,1
39796,2020,MC,,2.0,1999.0,BEV,,1
39797,2020,MC,,2.0,1998.0,BEV,,1
39798,2020,MC,,2.0,1997.0,BEV,,1
39799,2020,MC,,2.0,1997.0,BEV,,1
39800,2020,MC,,2.0,1996.0,BEV,,1
39801,2020,MC,,2.0,1994.0,BEV,,1
39802,2020,MC,,2.0,1992.0,BEV,,1
39803,2020,MC,,2.0,1991.0,BEV,,1
