,Date,Vehicle Category,GVWR Class,Fuel Type,Model Year,Fuel Technology,Electric Mile Range,Number of Vehicles Registered at the Same Address,Region,Vehicle Population
8343,2020,T6,5,1.0,2021.0,ICE,,1,Statewide,633
8344,2019,BS,,1.0,2003.0,ICE,,≥4,Statewide,633
8345,2022,T5,3,1.0,2006.0,ICE,,2,Statewide,632
8346,2021,MC,,0.0,1998.0,ICE,,1,Statewide,632
8347,2020,T2,Unknown,0.0,2010.0,ICE,,2,Statewide,632
8348,2019,T3,2,0.0,1992.0,ICE,,1,Statewide,632
8349,2019,MH,,0.0,1993.0,ICE,,3,Statewide,632
8350,2023,P,,0.0,1985.0,ICE,,1,Statewide,631
8351,2023,MH,,0.0,1999.0,ICE,,3,Statewide,631
8352,2023,T5,3,1.0,2018.0,ICE,,1,Statewide,631
8353,2021,T3,2,0.0,2021.0,PHEV,0 to 50 miles,2,Statewide,631
8354,2020,T6,6,1.0,2011.0,ICE,,1,Statewide,631
8355,2020,MH,,1.0,2011.0,ICE,,3,Statewide,631
8356,2019,MH,,0.0,1998.0,ICE,,3,Statewide,631
8357,2019,MH,,1.0,2011.0,ICE,,3,Statewide,631
8358,2023,T1,1,0.0,1980.0,ICE,,≥4,Statewide,630
8359,2023,T7,8,1.0,1998.0,ICE,,≥4,Statewide,630
8360,2021,P,,0.0,,ICE,,2,Statewide,630
8361,2019,MH,,0.0,1988.0,ICE,,≥4,Statewide,630
8362,2019,MC,,0.0,1996.0,ICE,,2,Statewide,630
8363,2022,P,,0.0,,ICE,,2,Statewide,629
8364,2022,MH,,0.0,2002.0,ICE,,2,Statewide,629
8365,2021,T4,2,0.0,1993.0,ICE,,1,Statewide,629
8366,2021,T4,2,1.0,2003.0,ICE,,2,Statewide,629
8367,2020,MC,,0.0,2022.0,ICE,,≥4,Statewide,629
8368,2020,T5,3,1.0,2007.0,ICE,,3,Statewide,629
8369,2019,T4,Unknown,0.0,2008.0,ICE,,3,Statewide,629
8370,2019,BS,,1.0,2000.0,ICE,,≥4,Statewide,629
8371,2023,MH,,0.0,2011.0,ICE,,1,Statewide,628
8372,2022,BS,,1.0,2005.0,ICE,,≥4,Statewide,628
8373,2021,T5,3,1.0,2004.0,ICE,,2,Statewide,628
8374,2023,BS,,0.0,2021.0,ICE,,≥4,Statewide,627
8375,2022,T5,3,1.0,2008.0,ICE,,2,Statewide,627
8376,2022,MH,,1.0,2010.0,ICE,,3,Statewide,627
8377,2021,T6,7,1.0,1996.0,ICE,,≥4,Statewide,627
8378,2021,BS,,1.0,1995.0,ICE,,≥4,Statewide,627
8379,2020,T6,4,0.0,2000.0,ICE,,≥4,Statewide,627
8380,2020,T3,2,0.0,1983.0,ICE,,2,Statewide,627
8381,2020,MH,,0.0,2002.0,ICE,,1,Statewide,627
8382,2019,T3,2,0.0,1984.0,ICE,,1,Statewide,627
8383,2019,P,,1.0,1988.0,ICE,,3,Statewide,627
8384,2019,MH,,1.0,2020.0,ICE,,≥4,Statewide,627
8385,2023,T5,3,1.0,2018.0,ICE,,2,Statewide,626
8386,2022,MH,,0.0,2006.0,ICE,,3,Statewide,626
8387,2021,P,,0.0,2022.0,BEV,51 to 100 miles,≥4,Statewide,626
8388,2021,P,,0.0,2020.0,BEV,51 to 100 miles,3,Statewide,626
8389,2021,P,,0.0,2020.0,BEV,51 to 100 miles,≥4,Statewide,626
8390,2020,T2,1,0.0,1977.0,ICE,,2,Statewide,626
8391,2020,MC,,0.0,1987.0,ICE,,1,Statewide,626
8392,2019,T7,8,3.0,2015.0,ICE,,≥4,Statewide,626
8393,2023,T3,2,0.0,2022.0,PHEV,0 to 50 miles,≥4,Statewide,625
8394,2023,T5,3,1.0,2008.0,ICE,,3,Statewide,625
8395,2022,T4,2,1.0,1998.0,ICE,,3,Statewide,625
8396,2021,T7,8,1.0,2005.0,ICE,,1,Statewide,625
8397,2021,BS,,1.0,2003.0,ICE,,≥4,Statewide,625
8398,2020,P,,2.0,2016.0,BEV,51 to 100 miles,1,Statewide,625
8399,2020,BS,,1.0,2005.0,ICE,,≥4,Statewide,625
8400,2023,T7,8,3.0,2014.0,ICE,,≥4,Statewide,624
8401,2021,MH,,1.0,2011.0,ICE,,3,Statewide,624
8402,2020,T7,8,3.0,2015.0,ICE,,≥4,Statewide,624
8403,2020,T3,Unknown,0.0,2020.0,ICE,,1,Statewide,624
8404,2019,T4,2,0.0,1980.0,ICE,,≥4,Statewide,624
8405,2023,B,,0.0,2012.0,ICE,,≥4,Statewide,623
8406,2020,B,,1.0,,ICE,,≥4,Statewide,623
8407,2023,T3,2,0.0,1984.0,ICE,,1,Statewide,622
8408,2022,T2,Unknown,0.0,2004.0,ICE,,≥4,Statewide,622
8409,2020,T2,Unknown,0.0,2008.0,ICE,,1,Statewide,622
8410,2023,MH,,1.0,2023.0,ICE,,≥4,Statewide,621
8411,2021,T3,2,0.0,2022.0,PHEV,0 to 50 miles,1,Statewide,621
8412,2021,T4,2,1.0,2003.0,ICE,,3,Statewide,621
8413,2021,P,,1.0,2007.0,ICE,,≥4,Statewide,621
8414,2023,T2,1,1.0,2019.0,ICE,,3,Statewide,620
8415,2022,MH,,1.0,2020.0,ICE,,≥4,Statewide,620
8416,2021,T4,Unknown,1.0,2021.0,ICE,,2,Statewide,620
8417,2019,T2,1,0.0,1990.0,ICE,,1,Statewide,620
8418,2021,MH,,0.0,2003.0,ICE,,3,Statewide,619
8419,2021,T5,3,1.0,2006.0,ICE,,1,Statewide,619
8420,2021,BS,,1.0,2007.0,ICE,,≥4,Statewide,619
8421,2020,T7,8,1.0,2021.0,ICE,,2,Statewide,619
8422,2019,T4,Unknown,0.0,2007.0,ICE,,3,Statewide,619
8423,2019,T5,3,1.0,2018.0,ICE,,3,Statewide,619
8424,2023,MC,,0.0,,ICE,,1,Statewide,618
8425,2022,T6,Unknown,0.0,1978.0,ICE,,3,Statewide,618
8426,2022,MC,,0.0,1994.0,ICE,,3,Statewide,618
8427,2022,T7,8,1.0,2020.0,ICE,,2,Statewide,618
8428,2022,BS,,1.0,2007.0,ICE,,≥4,Statewide,618
8429,2021,T2,Unknown,0.0,2022.0,ICE,,3,Statewide,618
8430,2020,T3,Unknown,0.0,2014.0,ICE,,2,Statewide,618
8431,2019,P,,1.0,1987.0,ICE,,2,Statewide,618
8432,2023,MH,,0.0,2009.0,ICE,,1,Statewide,617
8433,2023,T7,8,1.0,2016.0,ICE,,3,Statewide,617
8434,2023,T7,8,1.0,2014.0,ICE,,2,Statewide,617
8435,2022,T4,2,1.0,2015.0,ICE,,1,Statewide,617
8436,2021,P,,0.0,2019.0,BEV,51 to 100 miles,2,Statewide,617
8437,2019,T6,6,0.0,1975.0,ICE,,≥4,Statewide,617
8438,2019,T1,Unknown,0.0,1992.0,ICE,,1,Statewide,617
8439,2023,T3,2,0.0,1992.0,ICE,,3,Statewide,616
8440,2022,T4,2,0.0,1993.0,ICE,,3,Statewide,616
8441,2022,MC,,0.0,1987.0,ICE,,3,Statewide,616
8442,2022,T4,2,1.0,1999.0,ICE,,2,Statewide,616
8443,2022,T4,2,1.0,1998.0,ICE,,2,Statewide,616
8444,2021,T4,2,0.0,1983.0,ICE,,≥4,Statewide,616
8445,2020,P,,2.0,2019.0,BEV,Unknown,1,Statewide,616
8446,2020,T5,3,1.0,2007.0,ICE,,1,Statewide,616
8447,2023,T3,2,1.0,2018.0,ICE,,2,Statewide,615
8448,2023,BS,,1.0,2007.0,ICE,,≥4,Statewide,615
8449,2021,T3,2,0.0,1990.0,ICE,,3,Statewide,615
8450,2021,T1,1,0.0,1988.0,ICE,,2,Statewide,615
8451,2021,MH,,0.0,1994.0,ICE,,3,Statewide,615
8452,2021,MC,,0.0,1988.0,ICE,,3,Statewide,615
8453,2021,P,,1.0,2011.0,ICE,,≥4,Statewide,615
8454,2020,T4,2,0.0,1983.0,ICE,,≥4,Statewide,615
8455,2020,T2,Unknown,0.0,2008.0,ICE,,≥4,Statewide,615
8456,2023,MC,,0.0,1997.0,ICE,,3,Statewide,614
8457,2023,BT,,0.0,2021.0,ICE,,≥4,Statewide,614
8458,2022,T3,2,0.0,2021.0,PHEV,0 to 50 miles,2,Statewide,614
8459,2022,MH,,0.0,2021.0,ICE,,2,Statewide,614
8460,2021,T4,2,0.0,2016.0,ICE,,2,Statewide,614
8461,2021,MH,,1.0,2010.0,ICE,,3,Statewide,614
8462,2023,BS,,1.0,2003.0,ICE,,≥4,Statewide,613
8463,2022,T6,6,1.0,2001.0,ICE,,≥4,Statewide,613
8464,2022,BS,,1.0,2015.0,ICE,,≥4,Statewide,613
8465,2020,MC,,0.0,1992.0,ICE,,2,Statewide,613
8466,2019,T1,Unknown,0.0,1994.0,ICE,,3,Statewide,613
8467,2021,T5,3,1.0,2007.0,ICE,,3,Statewide,612
8468,2020,T6,6,1.0,2010.0,ICE,,1,Statewide,612
8469,2019,MH,,1.0,2003.0,ICE,,≥4,Statewide,612
8470,2021,P,,0.0,2019.0,BEV,51 to 100 miles,1,Statewide,611
8471,2020,P,,1.0,2008.0,ICE,,1,Statewide,611
8472,2019,T3,Unknown,0.0,1975.0,ICE,,3,Statewide,611
8473,2022,T4,2,0.0,1988.0,ICE,,≥4,Statewide,610
8474,2022,BS,,0.0,2021.0,ICE,,≥4,Statewide,610
8475,2022,T5,3,1.0,2006.0,ICE,,1,Statewide,610
8476,2022,T5,3,1.0,1999.0,ICE,,≥4,Statewide,610
8477,2021,P,,0.0,2021.0,BEV,51 to 100 miles,2,Statewide,610
8478,2020,T7,8,1.0,1991.0,ICE,,≥4,Statewide,610
8479,2019,T3,2,0.0,1978.0,ICE,,3,Statewide,610
8480,2019,MH,,0.0,1982.0,ICE,,≥4,Statewide,610
8481,2023,MC,,0.0,1998.0,ICE,,2,Statewide,609
8482,2023,MC,,0.0,1996.0,ICE,,3,Statewide,609
8483,2023,B,,0.0,1979.0,ICE,,≥4,Statewide,609
8484,2019,T1,Unknown,0.0,1994.0,ICE,,2,Statewide,609
8485,2023,T6,6,1.0,2002.0,ICE,,≥4,Statewide,608
8486,2022,T7,8,1.0,1978.0,ICE,,1,Statewide,608
8487,2021,MH,,0.0,2016.0,ICE,,3,Statewide,608
8488,2020,T2,1,0.0,1979.0,ICE,,3,Statewide,608
8489,2022,T4,2,1.0,1989.0,ICE,,≥4,Statewide,607
8490,2020,T2,Unknown,0.0,2010.0,ICE,,1,Statewide,607
8491,2020,MH,,0.0,2010.0,ICE,,2,Statewide,607
8492,2020,MH,,0.0,1997.0,ICE,,3,Statewide,607
8493,2019,T4,2,0.0,1991.0,ICE,,3,Statewide,607
8494,2019,T4,2,1.0,1992.0,ICE,,≥4,Statewide,607
8495,2022,T3,2,0.0,1991.0,ICE,,1,Statewide,606
8496,2021,T3,2,0.0,1990.0,ICE,,2,Statewide,606
8497,2021,MH,,0.0,2001.0,ICE,,3,Statewide,606
8498,2020,T4,2,0.0,1991.0,ICE,,1,Statewide,606
8499,2020,T5,3,1.0,1995.0,ICE,,≥4,Statewide,606
8500,2020,T3,2,1.0,2016.0,ICE,,3,Statewide,606
8501,2019,B,,0.0,2008.0,ICE,,≥4,Statewide,606
8502,2019,P,,2.0,2018.0,BEV,Unknown,≥4,Statewide,606
8503,2019,MH,,0.0,2014.0,ICE,,≥4,Statewide,605
8504,2023,MH,,0.0,2020.0,ICE,,3,Statewide,604
8505,2023,T5,3,1.0,2004.0,ICE,,3,Statewide,604
8506,2021,MH,,1.0,2020.0,ICE,,≥4,Statewide,604
8507,2019,P,,1.0,2010.0,ICE,,≥4,Statewide,604
8508,2022,T6,6,0.0,2021.0,ICE,,≥4,Statewide,603
8509,2022,T1,1,0.0,1988.0,ICE,,3,Statewide,603
8510,2020,T5,3,1.0,2000.0,ICE,,≥4,Statewide,603
8511,2023,T1,Unknown,0.0,1979.0,ICE,,1,Statewide,602
8512,2021,T6,7,1.0,1999.0,ICE,,≥4,Statewide,602
8513,2020,T2,Unknown,0.0,2005.0,ICE,,1,Statewide,602
8514,2019,T1,Unknown,0.0,1991.0,ICE,,2,Statewide,602
8515,2019,MC,,0.0,1983.0,ICE,,3,Statewide,602
8516,2023,T3,2,0.0,1983.0,ICE,,2,Statewide,601
8517,2023,T5,3,1.0,2009.0,ICE,,2,Statewide,601
8518,2022,BS,,1.0,2003.0,ICE,,≥4,Statewide,601
8519,2021,T6,4,0.0,2000.0,ICE,,≥4,Statewide,601
8520,2019,MC,,0.0,1987.0,ICE,,2,Statewide,600
8521,2019,T5,3,1.0,2007.0,ICE,,2,Statewide,600
8522,2023,T4,2,0.0,2014.0,ICE,,1,Statewide,599
8523,2021,T5,3,1.0,2003.0,ICE,,≥4,Statewide,599
8524,2023,MH,,0.0,1991.0,ICE,,≥4,Statewide,598
8525,2023,T2,1,1.0,2021.0,ICE,,≥4,Statewide,598
8526,2022,MC,,0.0,1990.0,ICE,,3,Statewide,598
8527,2021,T6,6,0.0,2022.0,ICE,,≥4,Statewide,598
8528,2021,T4,2,0.0,1993.0,ICE,,2,Statewide,598
8529,2019,MH,,0.0,2007.0,ICE,,2,Statewide,598
8530,2022,BS,,0.0,2022.0,ICE,,≥4,Statewide,597
8531,2022,MH,,1.0,2021.0,ICE,,3,Statewide,597
8532,2020,T5,3,0.0,2010.0,ICE,,1,Statewide,597
8533,2023,MC,,0.0,2000.0,ICE,,1,Statewide,596
8534,2020,T2,Unknown,0.0,2005.0,ICE,,2,Statewide,596
8535,2019,MC,,0.0,1988.0,ICE,,2,Statewide,596
8536,2023,MH,,0.0,2024.0,ICE,,≥4,Statewide,595
8537,2023,T6,7,1.0,2000.0,ICE,,≥4,Statewide,595
8538,2023,BS,,1.0,2018.0,ICE,,≥4,Statewide,595
8539,2022,T7,8,1.0,2021.0,ICE,,3,Statewide,595
8540,2022,T4,2,1.0,1998.0,ICE,,1,Statewide,595
8541,2021,T7,8,1.0,2019.0,ICE,,3,Statewide,595
8542,2020,P,,2.0,2019.0,BEV,Unknown,≥4,Statewide,595
8543,2019,MH,,0.0,2018.0,ICE,,3,Statewide,595
8544,2022,MH,,0.0,2021.0,ICE,,1,Statewide,594
8545,2021,P,,1.0,2015.0,ICE,,1,Statewide,594
8546,2022,BT,,3.0,2006.0,ICE,,≥4,Statewide,593
8547,2022,T4,Unknown,1.0,2021.0,ICE,,2,Statewide,593
8548,2020,T1,1,0.0,1979.0,ICE,,≥4,Statewide,593
8549,2020,T5,3,1.0,2003.0,ICE,,≥4,Statewide,593
8550,2023,MH,,0.0,1979.0,ICE,,3,Statewide,592
8551,2022,T5,3,1.0,2000.0,ICE,,≥4,Statewide,592
8552,2022,T4,2,1.0,2003.0,ICE,,3,Statewide,592
8553,2022,T4,2,1.0,1999.0,ICE,,3,Statewide,592
8554,2020,B,,0.0,2018.0,ICE,,≥4,Statewide,592
8555,2019,T3,2,0.0,1986.0,ICE,,≥4,Statewide,592
8556,2019,BS,,1.0,2012.0,ICE,,≥4,Statewide,592
8557,2021,T7,8,1.0,2021.0,ICE,,2,Statewide,591
8558,2021,T6,6,1.0,2011.0,ICE,,1,Statewide,591
8559,2020,T5,3,0.0,1995.0,ICE,,≥4,Statewide,591
8560,2020,MC,,0.0,1997.0,ICE,,1,Statewide,591
8561,2020,T7,8,1.0,2018.0,ICE,,2,Statewide,591
8562,2023,T7,8,1.0,1997.0,ICE,,≥4,Statewide,590
8563,2023,MH,,1.0,2011.0,ICE,,3,Statewide,590
8564,2023,BT,,1.0,2018.0,ICE,,≥4,Statewide,590
8565,2022,T7,8,3.0,2015.0,ICE,,≥4,Statewide,590
8566,2022,T3,2,1.0,2023.0,ICE,,2,Statewide,590
8567,2021,T5,3,0.0,1995.0,ICE,,≥4,Statewide,590
8568,2019,MH,,0.0,1984.0,ICE,,≥4,Statewide,590
8569,2019,T3,Unknown,1.0,2019.0,ICE,,3,Statewide,590
8570,2019,P,,1.0,1987.0,ICE,,3,Statewide,590
8571,2023,T5,3,1.0,2018.0,ICE,,3,Statewide,589
8572,2021,T1,1,0.0,2023.0,ICE,,1,Statewide,589
8573,2021,MC,,0.0,1997.0,ICE,,2,Statewide,589
8574,2020,T3,Unknown,0.0,2014.0,ICE,,≥4,Statewide,589
8575,2019,T4,Unknown,0.0,2006.0,ICE,,1,Statewide,589
8576,2023,T4,2,0.0,1980.0,ICE,,≥4,Statewide,588
8577,2021,T5,3,1.0,2008.0,ICE,,1,Statewide,588
8578,2021,T5,3,1.0,2007.0,ICE,,2,Statewide,588
8579,2020,T2,Unknown,0.0,2007.0,ICE,,≥4,Statewide,588
8580,2020,MH,,0.0,2008.0,ICE,,1,Statewide,588
8581,2020,T6,4,1.0,2001.0,ICE,,≥4,Statewide,588
8582,2019,T5,3,1.0,2018.0,ICE,,2,Statewide,588
8583,2021,T3,2,0.0,1978.0,ICE,,1,Statewide,587
8584,2021,B,,0.0,2009.0,ICE,,≥4,Statewide,587
8585,2020,T7,8,1.0,2021.0,ICE,,3,Statewide,587
8586,2020,P,,1.0,1990.0,ICE,,2,Statewide,587
8587,2019,T4,Unknown,0.0,2000.0,ICE,,≥4,Statewide,587
8588,2023,T1,1,0.0,1987.0,ICE,,3,Statewide,586
8589,2023,T5,3,1.0,2006.0,ICE,,2,Statewide,586
8590,2023,P,,1.0,2011.0,ICE,,≥4,Statewide,586
8591,2023,B,,1.0,1979.0,ICE,,≥4,Statewide,586
8592,2022,T2,Unknown,0.0,2020.0,ICE,,2,Statewide,586
8593,2022,MC,,0.0,1998.0,ICE,,1,Statewide,586
8594,2019,T6,4,0.0,2017.0,ICE,,≥4,Statewide,586
8595,2019,MH,,0.0,1996.0,ICE,,3,Statewide,586
8596,2023,T4,2,1.0,1989.0,ICE,,≥4,Statewide,585
8597,2022,T6,5,1.0,2021.0,ICE,,1,Statewide,585
8598,2022,T4,2,1.0,2003.0,ICE,,2,Statewide,585
8599,2021,MH,,0.0,2005.0,ICE,,1,Statewide,585
8600,2020,P,,1.0,2011.0,ICE,,≥4,Statewide,585
8601,2019,T7,8,1.0,2017.0,ICE,,3,Statewide,585
8602,2023,T7,8,1.0,2024.0,ICE,,1,Statewide,584
8603,2023,T4,2,1.0,1998.0,ICE,,3,Statewide,584
8604,2022,P,,2.0,2017.0,BEV,51 to 100 miles,1,Statewide,584
8605,2020,T4,2,0.0,1991.0,ICE,,2,Statewide,584
8606,2019,MH,,1.0,2009.0,ICE,,3,Statewide,584
8607,2023,T3,2,1.0,2015.0,ICE,,≥4,Statewide,583
8608,2022,T2,Unknown,0.0,2023.0,ICE,,1,Statewide,583
8609,2021,MC,,0.0,1986.0,ICE,,3,Statewide,583
8610,2021,T7,8,1.0,2021.0,ICE,,3,Statewide,583
8611,2020,T5,3,0.0,2004.0,ICE,,1,Statewide,583
8612,2019,MH,,0.0,1978.0,ICE,,≥4,Statewide,583
8613,2019,BT,,1.0,2018.0,ICE,,≥4,Statewide,583
8614,2023,BS,,1.0,2017.0,ICE,,≥4,Statewide,582
8615,2021,T2,1,0.0,1979.0,ICE,,1,Statewide,582
8616,2021,MC,,0.0,1991.0,ICE,,1,Statewide,582
8617,2021,MC,,0.0,1990.0,ICE,,2,Statewide,582
8618,2021,T3,2,1.0,2016.0,ICE,,1,Statewide,582
8619,2020,T7,8,1.0,2018.0,ICE,,3,Statewide,582
8620,2020,T2,1,1.0,2019.0,ICE,,3,Statewide,582
8621,2020,P,,1.0,1992.0,ICE,,≥4,Statewide,582
8622,2019,T2,1,0.0,1976.0,ICE,,2,Statewide,582
8623,2020,T2,Unknown,0.0,2004.0,ICE,,1,Statewide,581
8624,2020,MH,,0.0,2021.0,ICE,,3,Statewide,581
8625,2019,BT,,3.0,2006.0,ICE,,≥4,Statewide,581
8626,2019,MC,,0.0,1999.0,ICE,,1,Statewide,581
8627,2019,MC,,0.0,1994.0,ICE,,2,Statewide,581
8628,2019,T2,Unknown,1.0,2019.0,ICE,,1,Statewide,581
8629,2021,MH,,0.0,1997.0,ICE,,3,Statewide,580
8630,2021,T7,8,1.0,1991.0,ICE,,≥4,Statewide,580
8631,2020,MH,,0.0,1999.0,ICE,,2,Statewide,580
8632,2020,MH,,1.0,2009.0,ICE,,3,Statewide,580
8633,2019,T5,3,0.0,1998.0,ICE,,≥4,Statewide,580
8634,2019,T4,2,0.0,1982.0,ICE,,≥4,Statewide,580
8635,2019,T3,Unknown,0.0,1991.0,ICE,,≥4,Statewide,580
8636,2020,MH,,0.0,2021.0,ICE,,1,Statewide,579
8637,2020,MH,,0.0,2000.0,ICE,,2,Statewide,579
8638,2022,T5,3,1.0,2004.0,ICE,,2,Statewide,578
8639,2021,T6,6,1.0,2010.0,ICE,,1,Statewide,578
8640,2020,MH,,0.0,2013.0,ICE,,3,Statewide,578
8641,2020,MH,,0.0,1994.0,ICE,,2,Statewide,578
8642,2020,MC,,0.0,1989.0,ICE,,3,Statewide,578
8643,2019,T6,Unknown,0.0,,ICE,,≥4,Statewide,578
8644,2023,T4,2,0.0,1993.0,ICE,,3,Statewide,577
8645,2023,MH,,0.0,2002.0,ICE,,2,Statewide,577
8646,2023,MH,,1.0,2010.0,ICE,,3,Statewide,577
8647,2022,T5,3,1.0,2007.0,ICE,,3,Statewide,577
8648,2022,MH,,1.0,2011.0,ICE,,3,Statewide,577
8649,2021,T7,8,3.0,2015.0,ICE,,≥4,Statewide,577
8650,2021,T3,2,0.0,1990.0,ICE,,1,Statewide,577
8651,2021,MH,,0.0,2013.0,ICE,,3,Statewide,577
8652,2021,MH,,0.0,2010.0,ICE,,2,Statewide,577
8653,2021,BS,,0.0,2021.0,ICE,,≥4,Statewide,577
8654,2021,T6,4,1.0,2022.0,ICE,,≥4,Statewide,577
8655,2021,T5,3,1.0,1998.0,ICE,,≥4,Statewide,577
8656,2020,T2,Unknown,0.0,2008.0,ICE,,2,Statewide,577
8657,2020,MH,,0.0,2007.0,ICE,,1,Statewide,577
8658,2020,BS,,0.0,,ICE,,≥4,Statewide,577
8659,2019,T3,Unknown,0.0,1997.0,ICE,,1,Statewide,577
8660,2023,T3,Unknown,0.0,,ICE,,≥4,Statewide,576
8661,2022,T4,2,0.0,2016.0,ICE,,3,Statewide,576
8662,2022,T7,8,1.0,1990.0,ICE,,≥4,Statewide,576
8663,2021,T3,Unknown,0.0,1977.0,ICE,,2,Statewide,576
8664,2021,T2,Unknown,0.0,2006.0,ICE,,2,Statewide,576
8665,2021,T4,2,1.0,1999.0,ICE,,1,Statewide,576
8666,2019,T1,1,0.0,1982.0,ICE,,≥4,Statewide,576
8667,2019,MC,,0.0,1992.0,ICE,,2,Statewide,576
8668,2019,T6,7,1.0,1991.0,ICE,,≥4,Statewide,576
8669,2023,MH,,1.0,2021.0,ICE,,3,Statewide,575
8670,2022,T3,2,0.0,1983.0,ICE,,2,Statewide,575
8671,2022,T2,1,0.0,1979.0,ICE,,1,Statewide,575
8672,2021,T3,2,1.0,2018.0,ICE,,2,Statewide,575
8673,2020,BS,,1.0,2003.0,ICE,,≥4,Statewide,575
8674,2019,T3,Unknown,0.0,1995.0,ICE,,3,Statewide,575
8675,2019,MH,,1.0,2012.0,ICE,,3,Statewide,575
8676,2023,T4,2,1.0,1998.0,ICE,,2,Statewide,574
8677,2019,MC,,0.0,2021.0,ICE,,≥4,Statewide,574
8678,2019,T3,Unknown,1.0,2015.0,ICE,,≥4,Statewide,574
8679,2019,BS,,1.0,2006.0,ICE,,≥4,Statewide,574
8680,2022,T5,3,1.0,2003.0,ICE,,≥4,Statewide,573
8681,2021,MC,,0.0,1993.0,ICE,,3,Statewide,573
8682,2021,BS,,1.0,2022.0,ICE,,≥4,Statewide,573
8683,2020,BT,,1.0,2018.0,ICE,,≥4,Statewide,573
8684,2019,BS,,1.0,2008.0,ICE,,≥4,Statewide,573
8685,2023,T4,2,1.0,2003.0,ICE,,3,Statewide,572
8686,2023,BS,,1.0,2024.0,ICE,,≥4,Statewide,572
8687,2022,BS,,1.0,2018.0,ICE,,≥4,Statewide,572
8688,2021,T7,8,1.0,1977.0,ICE,,1,Statewide,572
8689,2020,T4,2,0.0,2016.0,ICE,,2,Statewide,572
8690,2019,T4,2,1.0,1993.0,ICE,,≥4,Statewide,572
8691,2023,T5,3,1.0,2008.0,ICE,,2,Statewide,571
8692,2021,T3,2,1.0,2016.0,ICE,,3,Statewide,571
8693,2021,BS,,1.0,2000.0,ICE,,≥4,Statewide,571
8694,2020,MC,,0.0,1996.0,ICE,,1,Statewide,571
8695,2020,MC,,0.0,1992.0,ICE,,1,Statewide,571
8696,2023,T3,2,0.0,1988.0,ICE,,≥4,Statewide,570
8697,2023,T4,2,1.0,2003.0,ICE,,2,Statewide,570
8698,2022,MH,,0.0,1978.0,ICE,,2,Statewide,570
8699,2021,MH,,0.0,2002.0,ICE,,1,Statewide,570
8700,2021,T2,1,1.0,2019.0,ICE,,≥4,Statewide,570
8701,2020,T5,3,0.0,2006.0,ICE,,1,Statewide,570
8702,2020,MH,,0.0,2016.0,ICE,,3,Statewide,570
8703,2019,T4,2,1.0,2014.0,ICE,,1,Statewide,570
8704,2019,BS,,1.0,2002.0,ICE,,≥4,Statewide,570
8705,2023,MH,,0.0,2021.0,ICE,,2,Statewide,569
8706,2023,T5,3,1.0,2000.0,ICE,,≥4,Statewide,569
8707,2022,MH,,0.0,2010.0,ICE,,2,Statewide,569
8708,2022,MC,,0.0,1992.0,ICE,,3,Statewide,569
8709,2022,MC,,0.0,1991.0,ICE,,2,Statewide,569
8710,2021,B,,0.0,2018.0,ICE,,≥4,Statewide,569
8711,2020,MH,,0.0,2000.0,ICE,,1,Statewide,569
8712,2019,T6,4,0.0,2003.0,ICE,,≥4,Statewide,569
8713,2019,T7,8,1.0,2016.0,ICE,,3,Statewide,569
8714,2019,T3,Unknown,1.0,2017.0,ICE,,3,Statewide,569
8715,2023,T5,3,1.0,2003.0,ICE,,≥4,Statewide,568
8716,2022,T6,4,0.0,2022.0,ICE,,≥4,Statewide,568
8717,2021,T2,Unknown,0.0,2010.0,ICE,,2,Statewide,568
8718,2021,P,,2.0,2016.0,BEV,51 to 100 miles,1,Statewide,568
8719,2023,T5,3,1.0,2004.0,ICE,,2,Statewide,567
8720,2022,T2,Unknown,0.0,2010.0,ICE,,≥4,Statewide,567
8721,2021,T7,8,1.0,2019.0,ICE,,2,Statewide,567
8722,2020,P,,1.0,1988.0,ICE,,3,Statewide,567
8723,2020,P,,1.0,1987.0,ICE,,1,Statewide,567
8724,2019,T3,Unknown,0.0,1995.0,ICE,,2,Statewide,567
8725,2023,P,,0.0,,ICE,,2,Statewide,566
8726,2023,MH,,0.0,2006.0,ICE,,3,Statewide,566
8727,2023,T5,3,1.0,2009.0,ICE,,1,Statewide,566
8728,2022,T4,2,0.0,1993.0,ICE,,1,Statewide,566
8729,2021,MH,,0.0,1995.0,ICE,,3,Statewide,566
8730,2021,BS,,1.0,2006.0,ICE,,≥4,Statewide,566
8731,2022,T6,4,0.0,2000.0,ICE,,≥4,Statewide,565
8732,2021,T2,1,0.0,1980.0,ICE,,3,Statewide,565
8733,2021,MH,,0.0,1983.0,ICE,,≥4,Statewide,565
8734,2019,T1,1,0.0,1978.0,ICE,,2,Statewide,565
8735,2019,MC,,0.0,1995.0,ICE,,2,Statewide,565
8736,2021,T2,Unknown,0.0,2010.0,ICE,,≥4,Statewide,564
8737,2021,T1,1,0.0,1987.0,ICE,,3,Statewide,564
8738,2021,T4,2,1.0,2003.0,ICE,,1,Statewide,564
8739,2020,P,,1.0,1987.0,ICE,,2,Statewide,564
8740,2020,MH,,1.0,2012.0,ICE,,3,Statewide,564
8741,2019,T7,8,1.0,1986.0,ICE,,≥4,Statewide,564
8742,2019,P,,1.0,1984.0,ICE,,≥4,Statewide,564
8743,2021,T5,3,0.0,2010.0,ICE,,1,Statewide,563
